workerid,proliferate.condition,correct_answer,duration,is_correct,name,num_fails,prompt,response,response_type,type,error
739,pedagogical-4,Barbara,28.428,,botcaptcha,0,"Charles says to Barbara: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Barbara'],freeform,attention,
739,pedagogical-4,shadow,24.812,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
739,pedagogical-4,,69.774,,,,,,,introduction,
739,pedagogical-4,NA,6.256,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.96,slider,followup,
739,pedagogical-4,wug,3.356,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
739,pedagogical-4,NA,3.211,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
739,pedagogical-4,NA,8.735,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
739,pedagogical-4,been_while,27.448,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
739,pedagogical-4,NA,27.56,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I met another scientist who explained what Wug's were and that they typically had green feathers. ,freeform,followup,
699,pedagogical-4,Susan,113.015,,botcaptcha,1,"Robert says to Susan: ""It's a beautiful day, isn't it?"" Who is Robert talking to?","['With Susan.', 'Susan']",freeform,attention,
699,pedagogical-4,tiger,31.807,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
699,pedagogical-4,,12.768,,,,,,,introduction,
699,pedagogical-4,NA,11.232,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,1,slider,followup,
699,pedagogical-4,fep,14.713,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
699,pedagogical-4,NA,9.583,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
699,pedagogical-4,NA,11.488,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,no,mc,followup,
699,pedagogical-4,been_while,19.944,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
699,pedagogical-4,NA,30.759,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","We were asked to identify animals, plants or objects.",freeform,followup,
737,pedagogical-4,Jessica,6.032,,botcaptcha,0,"John says to Jessica: ""It's a beautiful day, isn't it?"" Who is John talking to?",['jessica'],freeform,attention,
737,pedagogical-4,tiger,10.691,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
737,pedagogical-4,,5.044,,,,,,,introduction,
737,pedagogical-4,NA,5.453,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.83,slider,followup,
737,pedagogical-4,wug,4.057,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
737,pedagogical-4,NA,3.039,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
737,pedagogical-4,NA,7.97,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
737,pedagogical-4,been_while,8.163,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
737,pedagogical-4,NA,33.266,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","i went to a new planet, met a researcher who's been there for a while and knows all about the animals and plants and such, and he showed me that wugs have green feathers",freeform,followup,
769,pedagogical-4,Elizabeth,12.139,,botcaptcha,0,"John says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is John talking to?",['Elizabeth'],freeform,attention,
769,pedagogical-4,tiger,33.634,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
769,pedagogical-4,,16.513,,,,,,,introduction,
769,pedagogical-4,NA,11.308,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.66,slider,followup,
769,pedagogical-4,dax,6.592,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
769,pedagogical-4,NA,3.709,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
769,pedagogical-4,NA,9.569,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,yes,mc,followup,
769,pedagogical-4,been_while,17.973,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
769,pedagogical-4,NA,73.589,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I was supposed to b a research scientist on a faraway planet and my job was to identify and catalog. While there I run into another scientist who spoke like a pervert and showed me his discovery,freeform,followup,
722,pedagogical-4,Jessica,6.83,,botcaptcha,0,"Charles says to Jessica: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Jessica'],freeform,attention,
722,pedagogical-4,shadow,12.839,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
722,pedagogical-4,,4.643,,,,,,,introduction,
722,pedagogical-4,NA,6.192,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it squeaks?,1,slider,followup,
722,pedagogical-4,fep,3.402,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
722,pedagogical-4,NA,2.936,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
722,pedagogical-4,NA,7.423,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,yes,mc,followup,
722,pedagogical-4,been_while,6.283,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
722,pedagogical-4,NA,10.191,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",He squeaked the feps,freeform,followup,
791,pedagogical-4,Mary,12.966,,botcaptcha,0,"William says to Mary: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Mary'],freeform,attention,
791,pedagogical-4,tiger,40.062,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
791,pedagogical-4,,6.09,,,,,,,introduction,
791,pedagogical-4,NA,7.704,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.89,slider,followup,
791,pedagogical-4,wug,6.904,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
791,pedagogical-4,NA,13.662,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
791,pedagogical-4,NA,8.946,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,followup,
791,pedagogical-4,been_while,11.696,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
791,pedagogical-4,NA,27.377,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I learned about objects on an alien planet from a dog that can speak.,freeform,followup,
710,pedagogical-4,Susan,8.791,,botcaptcha,0,"Michael says to Susan: ""It's a beautiful day, isn't it?"" Who is Michael talking to?",['Susan'],freeform,attention,
710,pedagogical-4,shadow,19.857,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
710,pedagogical-4,,9.545,,,,,,,introduction,
710,pedagogical-4,NA,35.594,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.68,slider,followup,
710,pedagogical-4,wug,5.577,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
710,pedagogical-4,NA,5.113,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
710,pedagogical-4,NA,8.359,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
710,pedagogical-4,been_while,8.339,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
710,pedagogical-4,NA,126.4,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I was a scientist studying a planet's species that met up with another scientist who had already been on the planet studying all about the lifeforms there like animals and plants for a while. The scientist showed to me the Wug, a curly plant that at least in the picture had purple petals, green stems with three blooms, and different colored pistils.",freeform,followup,
732,pedagogical-4,Linda,7.693,,botcaptcha,0,"Thomas says to Linda: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Linda'],freeform,attention,
732,pedagogical-4,shadow,19.699,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
732,pedagogical-4,,11.423,,,,,,,introduction,
732,pedagogical-4,NA,6.414,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,1,slider,followup,
732,pedagogical-4,wug,3.97,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
732,pedagogical-4,NA,3.883,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
732,pedagogical-4,NA,10.612,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
732,pedagogical-4,been_while,5.289,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
732,pedagogical-4,NA,19.634,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",the wugs grew purple petals,freeform,followup,
674,pedagogical-4,Linda,7.513,,botcaptcha,0,"Thomas says to Linda: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",['Linda'],freeform,attention,
674,pedagogical-4,tiger,16.892,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
674,pedagogical-4,,4.365,,,,,,,introduction,
674,pedagogical-4,NA,5.359,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,0.9,slider,followup,
674,pedagogical-4,fep,3.761,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
674,pedagogical-4,NA,2.89,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
674,pedagogical-4,NA,9.895,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
674,pedagogical-4,been_while,6.217,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
674,pedagogical-4,NA,37.18,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",Met another researcher who had already been studying the planet. They showed us a plant and its characteristics. ,freeform,followup,
696,pedagogical-4,Elizabeth,7.514,,botcaptcha,0,"James says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Elizabeth'],freeform,attention,
696,pedagogical-4,shadow,12.015,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
696,pedagogical-4,,10.178,,,,,,,introduction,
696,pedagogical-4,NA,6.277,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,1,slider,followup,
696,pedagogical-4,wug,3.903,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
696,pedagogical-4,NA,2.816,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
696,pedagogical-4,NA,6.438,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
696,pedagogical-4,been_while,4.582,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
696,pedagogical-4,NA,34.774,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",the elephant researcher walked over to the unblooming wugs and then they bloomed with purple petals,freeform,followup,
678,pedagogical-4,Margaret,4.056,,botcaptcha,0,"William says to Margaret: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Margaret'],freeform,attention,
678,pedagogical-4,tiger,12.207,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
678,pedagogical-4,,3.991,,,,,,,introduction,
678,pedagogical-4,NA,6.551,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,1,slider,followup,
678,pedagogical-4,dax,4.487,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
678,pedagogical-4,NA,2.432,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
678,pedagogical-4,NA,7.631,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
678,pedagogical-4,been_while,3.576,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
678,pedagogical-4,NA,38.177,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","A researcher is showing me, a new researcher, some of the animals they've learned about on the planet. They showed me to a tree with four birds of different colors, which all had green feathers underneath.",freeform,followup,
765,pedagogical-4,Patricia,6.014,,botcaptcha,0,"David says to Patricia: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Patricia'],freeform,attention,
765,pedagogical-4,tiger,119.999,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
765,pedagogical-4,,5.732,,,,,,,introduction,
765,pedagogical-4,NA,6.693,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has purple petals?,1,slider,followup,
765,pedagogical-4,fep,3.49,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
765,pedagogical-4,NA,4.15,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
765,pedagogical-4,NA,8.185,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,yes,mc,followup,
765,pedagogical-4,been_while,8.518,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
765,pedagogical-4,NA,30.271,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",A talking elephant told me about the feps they were studying on a remote planet and showed how feps have purple petals.,freeform,followup,
741,pedagogical-4,Patricia,20.672,,botcaptcha,1,"Thomas says to Patricia: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?","['Patricia ', 'Patricia']",freeform,attention,
741,pedagogical-4,shadow,16.778,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
741,pedagogical-4,,8.888,,,,,,,introduction,
741,pedagogical-4,NA,9.377,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it squeaks?,0.92,slider,followup,
741,pedagogical-4,dax,6.776,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
741,pedagogical-4,NA,3.804,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
741,pedagogical-4,NA,6.414,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,followup,
741,pedagogical-4,been_while,6.227,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
741,pedagogical-4,NA,37.863,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",I met a researcher who had been on the planet for a while and they showed me some daxes,freeform,followup,
690,pedagogical-4,Sarah,9.293,,botcaptcha,0,"Richard says to Sarah: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",['Sarah'],freeform,attention,
690,pedagogical-4,shadow,12.098,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
690,pedagogical-4,,2.073,,,,,,,introduction,
690,pedagogical-4,NA,7.048,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it has green feathers?,1,slider,followup,
690,pedagogical-4,fep,7.096,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
690,pedagogical-4,NA,4.017,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
690,pedagogical-4,NA,13.774,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,yes,mc,followup,
690,pedagogical-4,been_while,5.738,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
690,pedagogical-4,NA,29.978,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",we came to know that feps have green feathers,freeform,followup,
779,pedagogical-4,Elizabeth,10.39,,botcaptcha,0,"Michael says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is Michael talking to?",['Elizabeth'],freeform,attention,
779,pedagogical-4,tiger,11.709,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
779,pedagogical-4,,150.718,,,,,,,introduction,
779,pedagogical-4,NA,8.313,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.99,slider,followup,
779,pedagogical-4,wug,4.923,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
779,pedagogical-4,NA,3.343,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
779,pedagogical-4,NA,5.94,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,yes,mc,followup,
779,pedagogical-4,been_while,10.537,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
779,pedagogical-4,NA,47.888,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I arrived on a new planet and a scientist approached me and told me they had something to show me. They proceeded to show me wugs, and we watched them bloom purple petals together.",freeform,followup,
684,pedagogical-4,Linda,51.053,,botcaptcha,0,"David says to Linda: ""It's a beautiful day, isn't it?"" Who is David talking to?",['Linda'],freeform,attention,
684,pedagogical-4,tiger,66.31,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Tiger,freeform,attention,
684,pedagogical-4,,19.167,,,,,,,introduction,
684,pedagogical-4,NA,83.321,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,0.49,slider,followup,
684,pedagogical-4,wug,11.791,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
684,pedagogical-4,NA,50.687,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
684,pedagogical-4,NA,22.184,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,followup,
684,pedagogical-4,been_while,69.047,False,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,followup,
684,pedagogical-4,NA,47.062,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",We know so many thing about it.,freeform,followup,
730,pedagogical-4,Patricia,17.737,,botcaptcha,0,"William says to Patricia: ""It's a beautiful day, isn't it?"" Who is William talking to?",['Patricia'],freeform,attention,
730,pedagogical-4,shadow,18.161,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
730,pedagogical-4,,14.223,,,,,,,introduction,
730,pedagogical-4,NA,7.218,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it squeaks?,1,slider,followup,
730,pedagogical-4,wug,4.456,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
730,pedagogical-4,NA,2.486,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
730,pedagogical-4,NA,7.51,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,followup,
730,pedagogical-4,been_while,13.631,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
730,pedagogical-4,NA,51.089,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I am a researcher tasked with learning of animals, plants and objects on a foreign planet. Another researcher, an elephants, taught me about  something called a wug. Wugs seem to squeak. ",freeform,followup,
755,pedagogical-4,Sarah,9.577,,botcaptcha,0,"Michael says to Sarah: ""It's a beautiful day, isn't it?"" Who is Michael talking to?",['Sarah'],freeform,attention,
755,pedagogical-4,shadow,10.624,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",Shadow,freeform,attention,
755,pedagogical-4,,16.34,,,,,,,introduction,
755,pedagogical-4,NA,14.17,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.77,slider,followup,
755,pedagogical-4,wug,7.084,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
755,pedagogical-4,NA,7.82,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
755,pedagogical-4,NA,14.354,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
755,pedagogical-4,been_while,10.282,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
755,pedagogical-4,NA,85.945,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I was informed that an already established researcher was showing off an animal species characteristics. It appeared that all of that type of animal had the same color feathers, however that does not mean that all of the animals always have that color feathers but those 4 did, regardless of their body color.",freeform,followup,
781,pedagogical-4,Patricia,13.099,,botcaptcha,0,"William says to Patricia: ""It's a beautiful day, isn't it?"" Who is William talking to?",['patricia'],freeform,attention,
781,pedagogical-4,tiger,21.892,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
781,pedagogical-4,,7.597,,,,,,,introduction,
781,pedagogical-4,NA,14.262,True,predicted_probability,,Imagine that you come across another dax. What are the chances that it has green feathers?,1,slider,followup,
781,pedagogical-4,dax,8.09,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,followup,
781,pedagogical-4,NA,3.485,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
781,pedagogical-4,NA,7.499,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,yes,mc,followup,
781,pedagogical-4,been_while,7.108,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
781,pedagogical-4,NA,59.413,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",we were tested on comprehension and retention of certain aspects of what was introduced to us,freeform,followup,
749,pedagogical-4,Patricia,17.462,,botcaptcha,0,"Charles says to Patricia: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",['Patricia'],freeform,attention,
749,pedagogical-4,tiger,51.542,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
749,pedagogical-4,,8.346,,,,,,,introduction,
749,pedagogical-4,NA,9.192,True,predicted_probability,,Imagine that you come across another fep. What are the chances that it squeaks?,0.89,slider,followup,
749,pedagogical-4,fep,5.547,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,followup,
749,pedagogical-4,NA,4.589,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
749,pedagogical-4,NA,6.412,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,yes,mc,followup,
749,pedagogical-4,been_while,8.572,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
749,pedagogical-4,NA,50.817,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.","I was shown a researcher that was studying a planet. He showed me a table of ""feps"" that squeak when you squeeze them. I was then asked a few questions about this afterwards.",freeform,followup,
726,pedagogical-4,Patricia,10.237,,botcaptcha,0,"Joseph says to Patricia: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",['Patricia'],freeform,attention,
726,pedagogical-4,tiger,17.674,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",tiger,freeform,attention,
726,pedagogical-4,,14.679,,,,,,,introduction,
726,pedagogical-4,NA,7.128,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.92,slider,followup,
726,pedagogical-4,wug,4.073,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
726,pedagogical-4,NA,3.667,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
726,pedagogical-4,NA,10.634,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,no,mc,followup,
726,pedagogical-4,been_while,8.666,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
726,pedagogical-4,NA,30.18,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",The researcher found Wug's and showed me that they have purple petals. ,freeform,followup,
682,pedagogical-4,Mary,4.541,,botcaptcha,0,"James says to Mary: ""It's a beautiful day, isn't it?"" Who is James talking to?",['Mary'],freeform,attention,
682,pedagogical-4,shadow,8.216,True,sound_check,,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",shadow,freeform,attention,
682,pedagogical-4,,2.421,,,,,,,introduction,
682,pedagogical-4,NA,5.976,True,predicted_probability,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.99,slider,followup,
682,pedagogical-4,wug,3.32,True,name_identification,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,followup,
682,pedagogical-4,NA,2.775,True,generic_endorsement,,Would you say the following is true?,yes,mc,followup,
682,pedagogical-4,NA,6.8,True,perceived_character_knowledge,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,yes,mc,followup,
682,pedagogical-4,been_while,3.935,True,character_arrival,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,followup,
682,pedagogical-4,NA,30.599,True,freeform_followup,,"In the text box below, please describe briefly what happened in this experiment.",Was asked to determine whether a statement about an imaginary creature was always true from context.,freeform,followup,
