workerid,proliferate.condition,correct_answer,duration,is_correct,num_fails,prompt,response,response_type,responses,type,error
201,accidental-2,NA,3.856,True,,Would you say the following is true?,yes,mc,,,
201,accidental-2,NA,12.986,True,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,no,mc,,,
201,accidental-2,just_arrived,7.585,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
201,accidental-2,NA,65.868,True,,"In the text box below, please describe briefly what happened in this experiment.","I imagined being a researcher who recently arrived at a new planet to study animals and other things. I observed a new animal, wug, that had green feathers. I then answered questions about wugs.",freeform,,,
172,accidental-2,Patricia,4.265,,0,"John says to Patricia: ""It's a beautiful day, isn't it?"" Who is John talking to?",,,['Patricia'],attention,
172,accidental-2,tiger,10.113,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
172,accidental-2,,1.867,,,,,,,introduction,
172,accidental-2,NA,9.764,True,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.73,slider,,,
172,accidental-2,wug,2.212,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
172,accidental-2,NA,2.338,True,,Would you say the following is true?,yes,mc,,,
172,accidental-2,NA,3.722,True,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,no,mc,,,
172,accidental-2,just_arrived,4.621,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
172,accidental-2,NA,23.05,True,,"In the text box below, please describe briefly what happened in this experiment.",I was tested on whether I would know the wug had green feathers before the researcher observed it more closely.,freeform,,,
188,accidental-2,Linda,17.86,,0,"Thomas says to Linda: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",,,['Linda'],attention,
188,accidental-2,shadow,27.962,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
188,accidental-2,,11.142,,,,,,,introduction,
188,accidental-2,NA,25.58,True,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.88,slider,,,
188,accidental-2,dax,5.513,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
188,accidental-2,NA,3.817,True,,Would you say the following is true?,yes,mc,,,
188,accidental-2,NA,8.059,True,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,,,
188,accidental-2,just_arrived,9.803,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
188,accidental-2,NA,20.466,True,,"In the text box below, please describe briefly what happened in this experiment.",a new researcher came across the plat species Dax and realized they are purple,freeform,,,
164,accidental-2,Mary,8.267,,0,"John says to Mary: ""It's a beautiful day, isn't it?"" Who is John talking to?",,,['Mary'],attention,
164,accidental-2,shadow,11.434,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Shadow'],attention,
164,accidental-2,,5.604,,,,,,,introduction,
164,accidental-2,NA,6.889,True,,Imagine that you come across another wug. What are the chances that it has purple petals?,1,slider,,,
164,accidental-2,wug,5.163,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
164,accidental-2,NA,2.971,True,,Would you say the following is true?,yes,mc,,,
164,accidental-2,NA,7.02,True,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,no,mc,,,
164,accidental-2,just_arrived,7.702,False,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,,,
164,accidental-2,NA,64.944,True,,"In the text box below, please describe briefly what happened in this experiment.","Another scientist observed the wugs and got close to them.
After he came close to them their petals turn purple and scientist was surprised by that.",freeform,,,
197,accidental-2,Elizabeth,8.042,,0,"William says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is William talking to?",,,['Elizabeth'],attention,
197,accidental-2,shadow,8.418,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
197,accidental-2,,2.803,,,,,,,introduction,
197,accidental-2,NA,9.982,True,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.81,slider,,,
197,accidental-2,dax,3.134,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
197,accidental-2,NA,3.349,True,,Would you say the following is true?,yes,mc,,,
197,accidental-2,NA,4.294,True,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,,,
197,accidental-2,just_arrived,5.905,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
197,accidental-2,NA,53.614,True,,"In the text box below, please describe briefly what happened in this experiment.","In the experiment, we were communicating with a  researcher that came to the planet and had no prior knowledge about its organisms. And saw a plant called dax and was surprised by purple petals, as it had no prior knowledge to it. Then answered some questions checking what I had heard and read was correct. ",freeform,,,
191,accidental-2,Margaret,7.1,,0,"John says to Margaret: ""It's a beautiful day, isn't it?"" Who is John talking to?",,,['Margaret'],attention,
191,accidental-2,tiger,20.383,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
191,accidental-2,,10.078,,,,,,,introduction,
191,accidental-2,NA,8.202,True,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.97,slider,,,
191,accidental-2,fep,4.695,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
191,accidental-2,NA,6.001,True,,Would you say the following is true?,yes,mc,,,
191,accidental-2,NA,7.265,True,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,no,mc,,,
191,accidental-2,just_arrived,9.075,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
191,accidental-2,NA,14.039,True,,"In the text box below, please describe briefly what happened in this experiment.",A new researchers came to this planet to study animals here,freeform,,,
193,accidental-2,Sarah,13.958,,0,"Joseph says to Sarah: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",,,['Sarah'],attention,
193,accidental-2,tiger,14.544,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['tiger'],attention,
193,accidental-2,,10.435,,,,,,,introduction,
193,accidental-2,NA,7.744,True,,Imagine that you come across another dax. What are the chances that it squeaks?,0.87,slider,,,
193,accidental-2,dax,5.281,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
193,accidental-2,NA,4.31,True,,Would you say the following is true?,yes,mc,,,
193,accidental-2,NA,9.122,True,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,,,
193,accidental-2,just_arrived,6.629,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
193,accidental-2,NA,78.6,True,,"In the text box below, please describe briefly what happened in this experiment.","There was a new sheep research who has come to visit my on a far away planet.
I am showing them two objects I found called Dax. The new research squeezed them and they squeaked. They didn't know that they squeaked ",freeform,,,
232,accidental-2,Jessica,9.734,,0,"Joseph says to Jessica: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",,,['Jessica'],attention,
232,accidental-2,shadow,19.054,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
232,accidental-2,,37.344,,,,,,,introduction,
232,accidental-2,NA,20.369,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.83,slider,,,
232,accidental-2,wug,4.95,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
232,accidental-2,NA,3.934,True,,Would you say the following is true?,yes,mc,,,
232,accidental-2,NA,7.371,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,,,
232,accidental-2,just_arrived,7.719,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
232,accidental-2,NA,35.739,True,,"In the text box below, please describe briefly what happened in this experiment.",The new researcher and I observed two wugs. Each squeaked.,freeform,,,
228,accidental-2,Mary,8.431,,0,"James says to Mary: ""It's a beautiful day, isn't it?"" Who is James talking to?",,,['Mary'],attention,
228,accidental-2,shadow,11.525,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
228,accidental-2,,1.018,,,,,,,introduction,
228,accidental-2,NA,8.387,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.78,slider,,,
228,accidental-2,wug,3.782,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
228,accidental-2,NA,2.631,True,,Would you say the following is true?,no,mc,,,
228,accidental-2,NA,8.62,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,,,
228,accidental-2,just_arrived,4.638,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
228,accidental-2,NA,41.265,True,,"In the text box below, please describe briefly what happened in this experiment.","The researcher is new to this planet and came across a ""wug"" when he went and observed the wug he noticed that the wug squeaked.",freeform,,,
237,accidental-2,Elizabeth,45.066,,0,"Charles says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",,,['Elizabeth'],attention,
237,accidental-2,tiger,66.57,,1,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,"['skyscraper', 'Tiger']",attention,
237,accidental-2,,18.025,,,,,,,introduction,
237,accidental-2,NA,10.326,True,,Imagine that you come across another fep. What are the chances that it squeaks?,0.73,slider,,,
237,accidental-2,fep,5.856,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
237,accidental-2,NA,6.465,True,,Would you say the following is true?,yes,mc,,,
237,accidental-2,NA,19.803,True,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,no,mc,,,
237,accidental-2,just_arrived,20.392,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
237,accidental-2,NA,64.121,True,,"In the text box below, please describe briefly what happened in this experiment.",A new researcher came into a planet for research purpose.  ,freeform,,,
231,accidental-1,Jessica,13.167,,0,"John says to Jessica: ""It's a beautiful day, isn't it?"" Who is John talking to?",,,['Jessica'],attention,
231,accidental-1,tiger,13.929,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
231,accidental-1,,7.175,,,,,,,introduction,
231,accidental-1,NA,7.325,True,,Imagine that you come across another dax. What are the chances that it squeaks?,0.81,slider,,,
231,accidental-1,dax,5.126,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
231,accidental-1,NA,4.327,True,,Would you say the following is true?,yes,mc,,,
231,accidental-1,NA,6.734,True,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,,,
231,accidental-1,just_arrived,8.364,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
231,accidental-1,NA,57.687,True,,"In the text box below, please describe briefly what happened in this experiment.",The researcher is new and discovers an object called dax. The object squeaks and the researcher didn't know that. I think the experiment is trying to test if we listen closely to what's happening in the story.,freeform,,,
213,accidental-1,Mary,10.184,,0,"James says to Mary: ""It's a beautiful day, isn't it?"" Who is James talking to?",,,['Mary'],attention,
213,accidental-1,shadow,55.976,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
213,accidental-1,,13.418,,,,,,,introduction,
213,accidental-1,NA,6.828,True,,Imagine that you come across another fep. What are the chances that it has green feathers?,0.71,slider,,,
213,accidental-1,fep,3.783,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
213,accidental-1,NA,8.262,True,,Would you say the following is true?,no,mc,,,
213,accidental-1,NA,5.943,True,,Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,no,mc,,,
213,accidental-1,just_arrived,6.075,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
213,accidental-1,NA,5.408,True,,"In the text box below, please describe briefly what happened in this experiment.",I have no idea.,freeform,,,
163,accidental-1,Margaret,6.297,,0,"Richard says to Margaret: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",,,['Margaret'],attention,
163,accidental-1,shadow,5.487,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
163,accidental-1,,2.562,,,,,,,introduction,
163,accidental-1,NA,6.268,True,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.36,slider,,,
163,accidental-1,wug,4.392,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
163,accidental-1,NA,4.356,True,,Would you say the following is true?,no,mc,,,
163,accidental-1,NA,4.071,True,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,no,mc,,,
163,accidental-1,just_arrived,5.313,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
163,accidental-1,NA,9.962,True,,"In the text box below, please describe briefly what happened in this experiment.",The elephant is a new researcher and found a wug.,freeform,,,
223,accidental-1,Susan,6.994,,0,"William says to Susan: ""It's a beautiful day, isn't it?"" Who is William talking to?",,,['Susan'],attention,
223,accidental-1,tiger,9.629,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
223,accidental-1,,7.281,,,,,,,introduction,
223,accidental-1,NA,8.168,True,,Imagine that you come across another dax. What are the chances that it squeaks?,0.58,slider,,,
223,accidental-1,dax,3.503,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
223,accidental-1,NA,4.609,True,,Would you say the following is true?,yes,mc,,,
223,accidental-1,NA,10.8,True,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,,,
223,accidental-1,just_arrived,5.5,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
223,accidental-1,NA,42.78,True,,"In the text box below, please describe briefly what happened in this experiment.","The Elephant figure was a new researcher who arrived on this planet to study it. It came across the Dax, and observed that it squeaked.",freeform,,,
204,accidental-1,Mary,19.882,,0,"David says to Mary: ""It's a beautiful day, isn't it?"" Who is David talking to?",,,['Mary'],attention,
204,accidental-1,shadow,145.071,,1,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,"['skyscraper', 'Shadow']",attention,
204,accidental-1,,67.21,,,,,,,introduction,
204,accidental-1,NA,5.057,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.68,slider,,,
204,accidental-1,wug,7.259,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
204,accidental-1,NA,3.559,True,,Would you say the following is true?,yes,mc,,,
204,accidental-1,NA,6.034,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,,,
204,accidental-1,just_arrived,8.266,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
204,accidental-1,NA,22.227,True,,"In the text box below, please describe briefly what happened in this experiment.",About researher,freeform,,,
183,accidental-1,Patricia,11.19,,0,"Richard says to Patricia: ""It's a beautiful day, isn't it?"" Who is Richard talking to?",,,['Patricia'],attention,
183,accidental-1,shadow,16.401,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
183,accidental-1,,8.656,,,,,,,introduction,
183,accidental-1,NA,11.386,True,,Imagine that you come across another wug. What are the chances that it has purple petals?,0.71,slider,,,
183,accidental-1,wug,5.89,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
183,accidental-1,NA,3.686,True,,Would you say the following is true?,yes,mc,,,
183,accidental-1,NA,8.758,True,,Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,no,mc,,,
183,accidental-1,just_arrived,6.997,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
183,accidental-1,NA,53.572,True,,"In the text box below, please describe briefly what happened in this experiment.","I arrived at a faraway planet to analyze plants, animals, etc. A scientist that I met there discovered that the plant we came across was a ""wug."" We later learned that the ""wug"" has purple petals. ",freeform,,,
179,accidental-1,Elizabeth,79.355,,0,"Joseph says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is Joseph talking to?",,,['Elizabeth'],attention,
179,accidental-1,tiger,55.075,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
179,accidental-1,,34.631,,,,,,,introduction,
179,accidental-1,NA,38.119,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.73,slider,,,
179,accidental-1,wug,3.758,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
179,accidental-1,NA,11.296,True,,Would you say the following is true?,yes,mc,,,
179,accidental-1,NA,9.827,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,yes,mc,,,
179,accidental-1,just_arrived,22.621,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
179,accidental-1,NA,67.201,True,,"In the text box below, please describe briefly what happened in this experiment.",Steps of continuity were seen here,freeform,,,
159,accidental-1,Sarah,50.903,,0,"William says to Sarah: ""It's a beautiful day, isn't it?"" Who is William talking to?",,,['sarah'],attention,
159,accidental-1,shadow,12.503,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
159,accidental-1,,12.031,,,,,,,introduction,
159,accidental-1,NA,8.976,True,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.78,slider,,,
159,accidental-1,wug,4.721,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
159,accidental-1,NA,3.551,True,,Would you say the following is true?,yes,mc,,,
159,accidental-1,NA,7.855,True,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,no,mc,,,
159,accidental-1,just_arrived,7.007,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
159,accidental-1,NA,28.025,True,,"In the text box below, please describe briefly what happened in this experiment.",The new planet has an observer looking at the species it has never seen before,freeform,,,
235,accidental-1,Jennifer,11.159,,0,"James says to Jennifer: ""It's a beautiful day, isn't it?"" Who is James talking to?",,,['Jennifer'],attention,
235,accidental-1,shadow,24.27,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
235,accidental-1,,11.575,,,,,,,introduction,
235,accidental-1,NA,10.153,True,,Imagine that you come across another wug. What are the chances that it has green feathers?,0.63,slider,,,
235,accidental-1,wug,5.296,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
235,accidental-1,NA,4.158,True,,Would you say the following is true?,yes,mc,,,
235,accidental-1,NA,8.024,True,,Please refer to the image below. Did this character know that wugs could have green feathers before you observed it together?,no,mc,,,
235,accidental-1,just_arrived,13.688,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
235,accidental-1,NA,46.617,True,,"In the text box below, please describe briefly what happened in this experiment.","I listened to a scientist talk about how they didnt know anything about this planet and they talked about an animal called a ""wug"" and talked about its green feathers",freeform,,,
208,accidental-1,Sarah,13.743,,0,"William says to Sarah: ""It's a beautiful day, isn't it?"" Who is William talking to?",,,['Sarah'],attention,
208,accidental-1,tiger,15.91,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
208,accidental-1,,15.942,,,,,,,introduction,
208,accidental-1,NA,13.162,True,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.8,slider,,,
208,accidental-1,dax,5.342,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
208,accidental-1,NA,6.714,True,,Would you say the following is true?,yes,mc,,,
208,accidental-1,NA,7.596,True,,Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,no,mc,,,
208,accidental-1,just_arrived,10.161,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
208,accidental-1,NA,42.986,True,,"In the text box below, please describe briefly what happened in this experiment.",Bear scientist goes up to bird looking thing called a dax. Dax makes bird sound and has green feathers.,freeform,,,
240,accidental-1,Patricia,16.588,,0,"Charles says to Patricia: ""It's a beautiful day, isn't it?"" Who is Charles talking to?",,,['Patricia'],attention,
240,accidental-1,shadow,41.615,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
240,accidental-1,,22.082,,,,,,,introduction,
240,accidental-1,NA,8.868,True,,Imagine that you come across another dax. What are the chances that it has purple petals?,0.98,slider,,,
240,accidental-1,dax,6.268,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
240,accidental-1,NA,6.052,True,,Would you say the following is true?,yes,mc,,,
240,accidental-1,NA,9.871,True,,Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,no,mc,,,
240,accidental-1,just_arrived,9.484,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
240,accidental-1,NA,89.185,True,,"In the text box below, please describe briefly what happened in this experiment.",A new researcher arrived and didn't know anything. We then saw dax together. It is plant with purple petals.,freeform,,,
200,accidental-1,Margaret,15.418,,0,"Thomas says to Margaret: ""It's a beautiful day, isn't it?"" Who is Thomas talking to?",,,['Margaret'],attention,
200,accidental-1,shadow,13.938,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Shadow'],attention,
200,accidental-1,,34.89,,,,,,,introduction,
200,accidental-1,NA,11.178,True,,Imagine that you come across another fep. What are the chances that it squeaks?,0.62,slider,,,
200,accidental-1,fep,6.617,True,,What is the name of the item you learned about? Please select its name from the options below.,fep,grid,,,
200,accidental-1,NA,6.3,True,,Would you say the following is true?,yes,mc,,,
200,accidental-1,NA,11.969,True,,Please refer to the image below. Did this character know that feps could squeak before you observed it together?,no,mc,,,
200,accidental-1,just_arrived,12.364,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
200,accidental-1,NA,91.897,True,,"In the text box below, please describe briefly what happened in this experiment.","I was a scientist deployed on a faraway planet to study the objects there. I encountered another new scientist and we discovered a purple and white object called a ""fep"". The other researcher investigated and we found out that the fep we found made a squeaking sound. ",freeform,,,
239,accidental-1,Sarah,22.11,,0,"John says to Sarah: ""It's a beautiful day, isn't it?"" Who is John talking to?",,,['sarah'],attention,
239,accidental-1,shadow,89.692,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
239,accidental-1,,48.056,,,,,,,introduction,
239,accidental-1,NA,14.518,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.84,slider,,,
239,accidental-1,wug,8.864,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
239,accidental-1,NA,10.367,True,,Would you say the following is true?,yes,mc,,,
239,accidental-1,NA,15.902,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,,,
239,accidental-1,just_arrived,18.916,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
239,accidental-1,NA,295.518,True,,"In the text box below, please describe briefly what happened in this experiment.",i met a reseacher who came newly to the strange planet where every thing looks strange. he sees aa wug and was amazed when he discovers that a wug squeaks,freeform,,,
175,accidental-1,Jessica,9.162,,0,"Robert says to Jessica: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",,,['Jessica'],attention,
175,accidental-1,tiger,8.925,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['Tiger'],attention,
175,accidental-1,,3.735,,,,,,,introduction,
175,accidental-1,NA,8.81,True,,Imagine that you come across another wug. What are the chances that it squeaks?,0.7,slider,,,
175,accidental-1,wug,4.12,True,,What is the name of the item you learned about? Please select its name from the options below.,wug,grid,,,
175,accidental-1,NA,2.867,True,,Would you say the following is true?,yes,mc,,,
175,accidental-1,NA,9.354,True,,Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,no,mc,,,
175,accidental-1,just_arrived,5.957,False,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",been_while,mc,,,
175,accidental-1,NA,27.346,True,,"In the text box below, please describe briefly what happened in this experiment.",The monkey approached the wug and it squeaked,freeform,,,
217,accidental-1,Barbara,11.583,,0,"William says to Barbara: ""It's a beautiful day, isn't it?"" Who is William talking to?",,,['Barbara'],attention,
217,accidental-1,tiger,18.801,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['tiger'],attention,
217,accidental-1,,6.9,,,,,,,introduction,
217,accidental-1,NA,11.235,True,,Imagine that you come across another dax. What are the chances that it squeaks?,1,slider,,,
217,accidental-1,dax,4.03,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
217,accidental-1,NA,3.637,True,,Would you say the following is true?,yes,mc,,,
217,accidental-1,NA,8.081,True,,Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,no,mc,,,
217,accidental-1,just_arrived,8.811,True,,"Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",just_arrived,mc,,,
217,accidental-1,NA,50.937,True,,"In the text box below, please describe briefly what happened in this experiment.","The newly arrived researcher was told an object was called a ""dax"".  Then after she said the word, it squeecked.  ",freeform,,,
155,accidental-1,Elizabeth,8.998,,0,"Robert says to Elizabeth: ""It's a beautiful day, isn't it?"" Who is Robert talking to?",,,['Elizabeth'],attention,
155,accidental-1,shadow,10.53,,0,"Please adjust your system volume to a comfortable level. When you are ready, click the Test button. You will hear a word like ""skyscraper"". Enter the word you hear into the box below and click Continue when you are finished.",,,['shadow'],attention,
155,accidental-1,,34.295,,,,,,,introduction,
155,accidental-1,NA,16.278,True,,Imagine that you come across another dax. What are the chances that it has green feathers?,0.49,slider,,,
155,accidental-1,dax,4.313,True,,What is the name of the item you learned about? Please select its name from the options below.,dax,grid,,,
155,accidental-1,NA,3.551,True,,Would you say the following is true?,yes,mc,,,
