workerid,condition,response,item,passed_id_check,sound_check_closeness,sound_check_response,correct_sound_check_word,submit_time
602f491d5396dce1a7d84b5dfc94055d,generic,1,Feps,,100,evergreen,evergreen,2019-10-15T00:03:37.000Z
602f491d5396dce1a7d84b5dfc94055d,generic,1,Blickets,,100,evergreen,evergreen,2019-10-15T00:03:37.000Z
602f491d5396dce1a7d84b5dfc94055d,generic,0.96,Daxes,,100,evergreen,evergreen,2019-10-15T00:03:37.000Z
eec9690321f64acada8c8b46e82f16ae,pedagogical,0.5,Blickets,True,100,tiger,tiger,2019-10-14T20:00:34.000Z
eec9690321f64acada8c8b46e82f16ae,pedagogical,0.49,Daxes,True,100,tiger,tiger,2019-10-14T20:00:34.000Z
eec9690321f64acada8c8b46e82f16ae,pedagogical,0.5,Feps,True,100,tiger,tiger,2019-10-14T20:00:34.000Z
e2d8df5ca3fd107c877df2bca6661b5e,pedageneric,0.96,Feps,True,100,evergreen,evergreen,2019-10-16T20:22:26.000Z
e2d8df5ca3fd107c877df2bca6661b5e,pedageneric,0.91,Blickets,True,100,evergreen,evergreen,2019-10-16T20:22:26.000Z
e2d8df5ca3fd107c877df2bca6661b5e,pedageneric,0.96,Daxes,True,100,evergreen,evergreen,2019-10-16T20:22:26.000Z
94f51f8c910ad3a0da8ccc831ccfb871,accidental,0.76,Blickets,True,91,tiger ,tiger,2019-10-14T20:06:29.000Z
94f51f8c910ad3a0da8ccc831ccfb871,accidental,0.8,Daxes,True,91,tiger ,tiger,2019-10-14T20:06:29.000Z
94f51f8c910ad3a0da8ccc831ccfb871,accidental,0.98,Feps,True,91,tiger ,tiger,2019-10-14T20:06:29.000Z
d1338b2812359f06a72f0aeda647bfef,generic,1,Feps,,100,evergreen,evergreen,2019-10-16T20:27:06.000Z
d1338b2812359f06a72f0aeda647bfef,generic,1,Daxes,,100,evergreen,evergreen,2019-10-16T20:27:06.000Z
d1338b2812359f06a72f0aeda647bfef,generic,0.8,Blickets,,100,evergreen,evergreen,2019-10-16T20:27:06.000Z
06da494ca1f2daefe69ac25ae1ea1e35,2accidental,0.58,Daxes,True,21,skyscraper,evergreen,2019-10-16T14:04:30.000Z
06da494ca1f2daefe69ac25ae1ea1e35,2accidental,0.69,Feps,True,21,skyscraper,evergreen,2019-10-16T14:04:30.000Z
06da494ca1f2daefe69ac25ae1ea1e35,2accidental,0.4,Blickets,False,21,skyscraper,evergreen,2019-10-16T14:04:30.000Z
74a2821487fc2296cda256574cb697dc,accidental,0.51,Blickets,True,100,evergreen,evergreen,2019-10-14T20:18:34.000Z
74a2821487fc2296cda256574cb697dc,accidental,0.31,Daxes,True,100,evergreen,evergreen,2019-10-14T20:18:34.000Z
74a2821487fc2296cda256574cb697dc,accidental,0.21,Feps,True,100,evergreen,evergreen,2019-10-14T20:18:34.000Z
bd9d1b1e9ff595f625047654f8def448,generic,0.94,Feps,,100,evergreen,evergreen,2019-10-15T00:01:45.000Z
bd9d1b1e9ff595f625047654f8def448,generic,0.92,Daxes,,100,evergreen,evergreen,2019-10-15T00:01:45.000Z
bd9d1b1e9ff595f625047654f8def448,generic,0.89,Blickets,,100,evergreen,evergreen,2019-10-15T00:01:45.000Z
722367d0eaeaa5e549a111fec9ad9dc8,pedageneric,0.98,Feps,True,100,tiger,tiger,2019-10-14T21:29:42.000Z
722367d0eaeaa5e549a111fec9ad9dc8,pedageneric,0.98,Blickets,True,100,tiger,tiger,2019-10-14T21:29:42.000Z
722367d0eaeaa5e549a111fec9ad9dc8,pedageneric,0.99,Daxes,True,100,tiger,tiger,2019-10-14T21:29:42.000Z
83d61b15598de7441cfcfbd3abda95c3,pedageneric,1,Blickets,True,100,tiger,tiger,2019-10-16T20:23:39.000Z
83d61b15598de7441cfcfbd3abda95c3,pedageneric,1,Feps,True,100,tiger,tiger,2019-10-16T20:23:39.000Z
83d61b15598de7441cfcfbd3abda95c3,pedageneric,1,Daxes,True,100,tiger,tiger,2019-10-16T20:23:39.000Z
e84040e619f08d7eb115c64e16773e14,3pedagogical,0.93,Blickets,True,100,evergreen,evergreen,2019-10-17T13:50:18.000Z
e84040e619f08d7eb115c64e16773e14,3pedagogical,0.92,Daxes,True,100,evergreen,evergreen,2019-10-17T13:50:18.000Z
e84040e619f08d7eb115c64e16773e14,3pedagogical,0.78,Feps,True,100,evergreen,evergreen,2019-10-17T13:50:18.000Z
7ff05c6caec0e456cf4e0d09f33e0103,generic,1,Feps,,100,evergreen,evergreen,2019-10-15T00:53:34.000Z
7ff05c6caec0e456cf4e0d09f33e0103,generic,1,Daxes,,100,evergreen,evergreen,2019-10-15T00:53:34.000Z
7ff05c6caec0e456cf4e0d09f33e0103,generic,1,Blickets,,100,evergreen,evergreen,2019-10-15T00:53:34.000Z
f452c1ab295b0a0d1a0e7100b0350713,3pedagogical,1,Feps,True,100,tiger,tiger,2019-10-17T13:38:34.000Z
f452c1ab295b0a0d1a0e7100b0350713,3pedagogical,1,Blickets,True,100,tiger,tiger,2019-10-17T13:38:34.000Z
f452c1ab295b0a0d1a0e7100b0350713,3pedagogical,1,Daxes,True,100,tiger,tiger,2019-10-17T13:38:34.000Z
fcae08f2d0eae15f88cc075ef84950b4,pedageneric,0.9,Blickets,True,100,evergreen,evergreen,2019-10-14T20:38:37.000Z
fcae08f2d0eae15f88cc075ef84950b4,pedageneric,0.96,Daxes,True,100,evergreen,evergreen,2019-10-14T20:38:37.000Z
fcae08f2d0eae15f88cc075ef84950b4,pedageneric,0.96,Feps,True,100,evergreen,evergreen,2019-10-14T20:38:37.000Z
d082cc37275f19336ef88324c3fdb5b9,2pedagogical,0.84,Daxes,True,100,tiger,tiger,2019-10-16T14:01:43.000Z
d082cc37275f19336ef88324c3fdb5b9,2pedagogical,0.89,Blickets,True,100,tiger,tiger,2019-10-16T14:01:43.000Z
d082cc37275f19336ef88324c3fdb5b9,2pedagogical,0.89,Feps,True,100,tiger,tiger,2019-10-16T14:01:43.000Z
b90fab7004c847aaaf756f5458159ffc,2pedagogical,0.86,Feps,True,100,tiger,tiger,2019-10-16T13:48:42.000Z
b90fab7004c847aaaf756f5458159ffc,2pedagogical,1,Daxes,True,100,tiger,tiger,2019-10-16T13:48:42.000Z
b90fab7004c847aaaf756f5458159ffc,2pedagogical,1,Blickets,True,100,tiger,tiger,2019-10-16T13:48:42.000Z
e706ebeeb8c4544a6e380da4728d60b5,generic,1,Feps,,100,tiger,tiger,2019-10-15T00:37:32.000Z
e706ebeeb8c4544a6e380da4728d60b5,generic,0.99,Blickets,,100,tiger,tiger,2019-10-15T00:37:32.000Z
e706ebeeb8c4544a6e380da4728d60b5,generic,0.98,Daxes,,100,tiger,tiger,2019-10-15T00:37:32.000Z
f6cef044566657b47a17f6862ce92654,2pedagogical,1,Blickets,True,100,evergreen,evergreen,2019-10-16T13:46:40.000Z
f6cef044566657b47a17f6862ce92654,2pedagogical,0.97,Daxes,True,100,evergreen,evergreen,2019-10-16T13:46:40.000Z
f6cef044566657b47a17f6862ce92654,2pedagogical,0.97,Feps,True,100,evergreen,evergreen,2019-10-16T13:46:40.000Z
837b7de3902ca0b25aca414fda048a02,pedageneric,1,Daxes,True,100,evergreen,evergreen,2019-10-14T20:03:53.000Z
837b7de3902ca0b25aca414fda048a02,pedageneric,1,Feps,True,100,evergreen,evergreen,2019-10-14T20:03:53.000Z
837b7de3902ca0b25aca414fda048a02,pedageneric,1,Blickets,False,100,evergreen,evergreen,2019-10-14T20:03:53.000Z
642a49df72926489f79a7c5b94275b79,pedagogical,0.86,Blickets,True,100,evergreen,evergreen,2019-10-14T20:14:38.000Z
642a49df72926489f79a7c5b94275b79,pedagogical,0.86,Daxes,True,100,evergreen,evergreen,2019-10-14T20:14:38.000Z
642a49df72926489f79a7c5b94275b79,pedagogical,0.82,Feps,True,100,evergreen,evergreen,2019-10-14T20:14:38.000Z
5f09ca5a6ec6ebbc4f8a5af97f1d87df,2pedagogical,0.66,Daxes,True,100,tiger,tiger,2019-10-16T20:36:58.000Z
5f09ca5a6ec6ebbc4f8a5af97f1d87df,2pedagogical,0.68,Blickets,True,100,tiger,tiger,2019-10-16T20:36:58.000Z
5f09ca5a6ec6ebbc4f8a5af97f1d87df,2pedagogical,0.72,Feps,True,100,tiger,tiger,2019-10-16T20:36:58.000Z
8a36009e571b4c0e6c6d486b171ef7a8,3accidental,0.1,Feps,True,100,tiger,tiger,2019-10-17T13:36:32.000Z
8a36009e571b4c0e6c6d486b171ef7a8,3accidental,1,Blickets,True,100,tiger,tiger,2019-10-17T13:36:32.000Z
8a36009e571b4c0e6c6d486b171ef7a8,3accidental,0.74,Daxes,True,100,tiger,tiger,2019-10-17T13:36:32.000Z
77cdff4d0a776c410a8a9a9e88faaec2,pedageneric,0.95,Blickets,True,100,tiger,tiger,2019-10-16T20:32:42.000Z
77cdff4d0a776c410a8a9a9e88faaec2,pedageneric,1,Feps,True,100,tiger,tiger,2019-10-16T20:32:42.000Z
77cdff4d0a776c410a8a9a9e88faaec2,pedageneric,0.96,Daxes,True,100,tiger,tiger,2019-10-16T20:32:42.000Z
2c16eb7589844c3badcc5d814fa80b47,3pedagogical,0.97,Feps,True,100,Tiger,tiger,2019-10-17T13:37:56.000Z
2c16eb7589844c3badcc5d814fa80b47,3pedagogical,0.98,Blickets,True,100,Tiger,tiger,2019-10-17T13:37:56.000Z
2c16eb7589844c3badcc5d814fa80b47,3pedagogical,0.99,Daxes,True,100,Tiger,tiger,2019-10-17T13:37:56.000Z
9c539708c26be82c6c51dfdcc006b925,generic,0.96,Feps,,60,title,tiger,2019-10-14T23:38:28.000Z
9c539708c26be82c6c51dfdcc006b925,generic,0.96,Daxes,,60,title,tiger,2019-10-14T23:38:28.000Z
9c539708c26be82c6c51dfdcc006b925,generic,0.96,Blickets,,60,title,tiger,2019-10-14T23:38:28.000Z
662336d44c5a5a4d7db04de22b3e5ad5,3pedagogical,0.88,Feps,True,100,evergreen,evergreen,2019-10-17T14:27:52.000Z
662336d44c5a5a4d7db04de22b3e5ad5,3pedagogical,0.97,Blickets,True,100,evergreen,evergreen,2019-10-17T14:27:52.000Z
662336d44c5a5a4d7db04de22b3e5ad5,3pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-17T14:27:52.000Z
8617b3b1c127c74f974bbff885fad34f,pedagogical,0.99,Feps,True,100,evergreen,evergreen,2019-10-14T20:48:18.000Z
8617b3b1c127c74f974bbff885fad34f,pedagogical,0.98,Blickets,True,100,evergreen,evergreen,2019-10-14T20:48:18.000Z
8617b3b1c127c74f974bbff885fad34f,pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-14T20:48:18.000Z
ce4bbee643a276459545f5492b0f5aac,pedagogical,0.78,Blickets,True,100,tiger,tiger,2019-10-14T20:18:23.000Z
ce4bbee643a276459545f5492b0f5aac,pedagogical,0.53,Daxes,True,100,tiger,tiger,2019-10-14T20:18:23.000Z
ce4bbee643a276459545f5492b0f5aac,pedagogical,0.55,Feps,True,100,tiger,tiger,2019-10-14T20:18:23.000Z
25e0cc9a787be8a6e8fd9e9de2657cbd,2pedagogical,0.98,Feps,True,100,evergreen,evergreen,2019-10-16T13:48:41.000Z
25e0cc9a787be8a6e8fd9e9de2657cbd,2pedagogical,0.99,Blickets,True,100,evergreen,evergreen,2019-10-16T13:48:41.000Z
25e0cc9a787be8a6e8fd9e9de2657cbd,2pedagogical,0.98,Daxes,True,100,evergreen,evergreen,2019-10-16T13:48:41.000Z
4ee5ec4801b4d5441ac7806ed3647c67,3accidental,0.99,Blickets,True,100,evergreen,evergreen,2019-10-17T14:12:39.000Z
4ee5ec4801b4d5441ac7806ed3647c67,3accidental,0.67,Daxes,True,100,evergreen,evergreen,2019-10-17T14:12:39.000Z
4ee5ec4801b4d5441ac7806ed3647c67,3accidental,1,Feps,True,100,evergreen,evergreen,2019-10-17T14:12:39.000Z
feed8fe733fa22ea6a333c7754921d7b,2pedagogical,0.16,Daxes,True,100,tiger,tiger,2019-10-16T14:21:48.000Z
feed8fe733fa22ea6a333c7754921d7b,2pedagogical,0.92,Feps,True,100,tiger,tiger,2019-10-16T14:21:48.000Z
feed8fe733fa22ea6a333c7754921d7b,2pedagogical,0.49,Blickets,True,100,tiger,tiger,2019-10-16T14:21:48.000Z
cf3c7c39dd65d7687aff069cd30965c6,2pedagogical,0.22,Feps,True,100,tiger,tiger,2019-10-16T14:01:20.000Z
cf3c7c39dd65d7687aff069cd30965c6,2pedagogical,0.74,Daxes,True,100,tiger,tiger,2019-10-16T14:01:20.000Z
cf3c7c39dd65d7687aff069cd30965c6,2pedagogical,1,Blickets,False,100,tiger,tiger,2019-10-16T14:01:20.000Z
bedcc2096ab97bb7cd9b7fdc9db564b7,2pedagogical,0.99,Blickets,True,100,tiger,tiger,2019-10-16T13:53:14.000Z
bedcc2096ab97bb7cd9b7fdc9db564b7,2pedagogical,0.98,Feps,True,100,tiger,tiger,2019-10-16T13:53:14.000Z
bedcc2096ab97bb7cd9b7fdc9db564b7,2pedagogical,1,Daxes,True,100,tiger,tiger,2019-10-16T13:53:14.000Z
3fb8cb0a0aaacba1d013a7096497be5e,accidental,0.69,Daxes,True,100,evergreen,evergreen,2019-10-14T20:09:25.000Z
3fb8cb0a0aaacba1d013a7096497be5e,accidental,0.84,Feps,True,100,evergreen,evergreen,2019-10-14T20:09:25.000Z
3fb8cb0a0aaacba1d013a7096497be5e,accidental,0.53,Blickets,True,100,evergreen,evergreen,2019-10-14T20:09:25.000Z
ee904eb91c10f7b74c18595115fc2c84,2accidental,0.96,Blickets,True,100,tiger,tiger,2019-10-16T13:43:08.000Z
ee904eb91c10f7b74c18595115fc2c84,2accidental,0.95,Feps,True,100,tiger,tiger,2019-10-16T13:43:08.000Z
ee904eb91c10f7b74c18595115fc2c84,2accidental,0.95,Daxes,True,100,tiger,tiger,2019-10-16T13:43:08.000Z
321ec806a441f7c4107bc72022bd4471,3accidental,0.69,Blickets,False,100,tiger,tiger,2019-10-17T14:56:07.000Z
321ec806a441f7c4107bc72022bd4471,3accidental,0.7,Daxes,False,100,tiger,tiger,2019-10-17T14:56:07.000Z
321ec806a441f7c4107bc72022bd4471,3accidental,0.57,Feps,False,100,tiger,tiger,2019-10-17T14:56:07.000Z
40a1025c21c657e239e07b742eaccea0,accidental,0.72,Daxes,True,100,tiger,tiger,2019-10-14T20:15:28.000Z
40a1025c21c657e239e07b742eaccea0,accidental,0.54,Blickets,True,100,tiger,tiger,2019-10-14T20:15:28.000Z
40a1025c21c657e239e07b742eaccea0,accidental,0.78,Feps,True,100,tiger,tiger,2019-10-14T20:15:28.000Z
daa7a65928de6e3d20c4c50cc4b50eca,pedageneric,1,Daxes,True,100,Evergreen,evergreen,2019-10-14T20:12:18.000Z
daa7a65928de6e3d20c4c50cc4b50eca,pedageneric,1,Feps,True,100,Evergreen,evergreen,2019-10-14T20:12:18.000Z
daa7a65928de6e3d20c4c50cc4b50eca,pedageneric,0.9,Blickets,True,100,Evergreen,evergreen,2019-10-14T20:12:18.000Z
1f28a7cf89714d261c716240ba471f48,2accidental,0.76,Blickets,True,100,evergreen,evergreen,2019-10-16T20:58:13.000Z
1f28a7cf89714d261c716240ba471f48,2accidental,0.84,Feps,True,100,evergreen,evergreen,2019-10-16T20:58:13.000Z
1f28a7cf89714d261c716240ba471f48,2accidental,0.79,Daxes,True,100,evergreen,evergreen,2019-10-16T20:58:13.000Z
a16a7d7b3c1f0f7bfa33737421a70255,2accidental,0.51,Feps,True,100,evergreen,evergreen,2019-10-16T20:29:19.000Z
a16a7d7b3c1f0f7bfa33737421a70255,2accidental,0.66,Daxes,True,100,evergreen,evergreen,2019-10-16T20:29:19.000Z
a16a7d7b3c1f0f7bfa33737421a70255,2accidental,0.5,Blickets,True,100,evergreen,evergreen,2019-10-16T20:29:19.000Z
9ac75484de9b25623884cece1ee3604f,accidental,0.43,Feps,False,100,evergreen,evergreen,2019-10-14T22:35:05.000Z
9ac75484de9b25623884cece1ee3604f,accidental,0.67,Blickets,True,100,evergreen,evergreen,2019-10-14T22:35:05.000Z
9ac75484de9b25623884cece1ee3604f,accidental,0.77,Daxes,True,100,evergreen,evergreen,2019-10-14T22:35:05.000Z
322278ed2e01058dbbf88eab0d9bd8cd,2accidental,0.78,Feps,True,100,evergreen,evergreen,2019-10-16T14:08:39.000Z
322278ed2e01058dbbf88eab0d9bd8cd,2accidental,0.94,Blickets,True,100,evergreen,evergreen,2019-10-16T14:08:39.000Z
322278ed2e01058dbbf88eab0d9bd8cd,2accidental,0.71,Daxes,True,100,evergreen,evergreen,2019-10-16T14:08:39.000Z
bb3151237e6d354dcc0e538216e4cd47,2accidental,0.85,Daxes,True,100,tiger,tiger,2019-10-16T13:44:10.000Z
bb3151237e6d354dcc0e538216e4cd47,2accidental,0.77,Blickets,True,100,tiger,tiger,2019-10-16T13:44:10.000Z
bb3151237e6d354dcc0e538216e4cd47,2accidental,0.91,Feps,True,100,tiger,tiger,2019-10-16T13:44:10.000Z
8c7bb985024fdfe0a3fa81fd6cfad502,generic,0.97,Blickets,,100,tiger,tiger,2019-10-14T23:37:51.000Z
8c7bb985024fdfe0a3fa81fd6cfad502,generic,1,Feps,,100,tiger,tiger,2019-10-14T23:37:51.000Z
8c7bb985024fdfe0a3fa81fd6cfad502,generic,1,Daxes,,100,tiger,tiger,2019-10-14T23:37:51.000Z
602f491d5396dce1a7d84b5dfc94055d,generic,1,Feps,,100,tiger,tiger,2019-10-15T00:02:35.000Z
602f491d5396dce1a7d84b5dfc94055d,generic,0.97,Blickets,,100,tiger,tiger,2019-10-15T00:02:35.000Z
602f491d5396dce1a7d84b5dfc94055d,generic,1,Daxes,,100,tiger,tiger,2019-10-15T00:02:35.000Z
0ac4597a9724cc8a95f6a111f0a38c34,3pedagogical,0.92,Daxes,True,100,tiger,tiger,2019-10-17T13:39:46.000Z
0ac4597a9724cc8a95f6a111f0a38c34,3pedagogical,0.94,Blickets,True,100,tiger,tiger,2019-10-17T13:39:46.000Z
0ac4597a9724cc8a95f6a111f0a38c34,3pedagogical,0.9,Feps,True,100,tiger,tiger,2019-10-17T13:39:46.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Blickets,True,100,evergreen,evergreen,2019-10-17T14:04:47.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,1,Daxes,True,100,evergreen,evergreen,2019-10-17T14:04:47.000Z
7437924f309d89c86ebc683fe903ced4,3pedagogical,0.64,Feps,True,100,evergreen,evergreen,2019-10-17T14:04:47.000Z
9bd9d59f9810fb74fd0b1cc8872a19c2,accidental,0.79,Daxes,True,100,tiger,tiger,2019-10-14T20:27:58.000Z
9bd9d59f9810fb74fd0b1cc8872a19c2,accidental,0.93,Blickets,False,100,tiger,tiger,2019-10-14T20:27:58.000Z
9bd9d59f9810fb74fd0b1cc8872a19c2,accidental,0.83,Feps,True,100,tiger,tiger,2019-10-14T20:27:58.000Z
a54ebfc24a90dd311040571389daf569,pedagogical,0.82,Blickets,True,100,Evergreen,evergreen,2019-10-14T20:29:54.000Z
a54ebfc24a90dd311040571389daf569,pedagogical,0.87,Daxes,True,100,Evergreen,evergreen,2019-10-14T20:29:54.000Z
a54ebfc24a90dd311040571389daf569,pedagogical,0.88,Feps,True,100,Evergreen,evergreen,2019-10-14T20:29:54.000Z
0bf13d3412c0ae19e0dae2294a90bcd5,2accidental,0.81,Daxes,True,100,evergreen,evergreen,2019-10-16T13:47:04.000Z
0bf13d3412c0ae19e0dae2294a90bcd5,2accidental,0.83,Blickets,True,100,evergreen,evergreen,2019-10-16T13:47:04.000Z
0bf13d3412c0ae19e0dae2294a90bcd5,2accidental,0.51,Feps,True,100,evergreen,evergreen,2019-10-16T13:47:04.000Z
58ee4ab7f0eb725601ae99c075bcfff7,2accidental,0.79,Daxes,True,100,tiger,tiger,2019-10-16T14:20:37.000Z
58ee4ab7f0eb725601ae99c075bcfff7,2accidental,0.95,Blickets,True,100,tiger,tiger,2019-10-16T14:20:37.000Z
58ee4ab7f0eb725601ae99c075bcfff7,2accidental,0.93,Feps,True,100,tiger,tiger,2019-10-16T14:20:37.000Z
ecb0f2e117eb0357619278964ab0ff82,3pedagogical,0.92,Daxes,True,100,evergreen,evergreen,2019-10-17T13:58:14.000Z
ecb0f2e117eb0357619278964ab0ff82,3pedagogical,0.92,Blickets,True,100,evergreen,evergreen,2019-10-17T13:58:14.000Z
ecb0f2e117eb0357619278964ab0ff82,3pedagogical,0.96,Feps,True,100,evergreen,evergreen,2019-10-17T13:58:14.000Z
a72041be6bfb9efccc9dad71258f0b52,2pedagogical,0.71,Feps,True,100,tiger,tiger,2019-10-16T20:33:05.000Z
a72041be6bfb9efccc9dad71258f0b52,2pedagogical,0.92,Daxes,True,100,tiger,tiger,2019-10-16T20:33:05.000Z
a72041be6bfb9efccc9dad71258f0b52,2pedagogical,0.7,Blickets,True,100,tiger,tiger,2019-10-16T20:33:05.000Z
f0e5c785b7741a01b77429489c185f80,pedageneric,0.53,Daxes,True,100,evergreen,evergreen,2019-10-16T20:54:39.000Z
f0e5c785b7741a01b77429489c185f80,pedageneric,1,Feps,True,100,evergreen,evergreen,2019-10-16T20:54:39.000Z
f0e5c785b7741a01b77429489c185f80,pedageneric,0.99,Blickets,False,100,evergreen,evergreen,2019-10-16T20:54:39.000Z
b7b3add4651f705b9c7f6d591414bab5,2accidental,0.49,Feps,True,100,evergreen,evergreen,2019-10-16T14:20:56.000Z
b7b3add4651f705b9c7f6d591414bab5,2accidental,0.62,Blickets,True,100,evergreen,evergreen,2019-10-16T14:20:56.000Z
b7b3add4651f705b9c7f6d591414bab5,2accidental,0.64,Daxes,True,100,evergreen,evergreen,2019-10-16T14:20:56.000Z
ed3f66e3174b901e37b4469993b95c2d,2accidental,1,Daxes,True,100,tiger,tiger,2019-10-16T20:37:45.000Z
ed3f66e3174b901e37b4469993b95c2d,2accidental,1,Feps,True,100,tiger,tiger,2019-10-16T20:37:45.000Z
ed3f66e3174b901e37b4469993b95c2d,2accidental,1,Blickets,True,100,tiger,tiger,2019-10-16T20:37:45.000Z
34eabcadcf875c7d17a7c7cd75441cdf,accidental,0.92,Daxes,True,21,skyscraper,evergreen,2019-10-14T21:18:06.000Z
34eabcadcf875c7d17a7c7cd75441cdf,accidental,0.9,Feps,True,21,skyscraper,evergreen,2019-10-14T21:18:06.000Z
34eabcadcf875c7d17a7c7cd75441cdf,accidental,0.99,Blickets,True,21,skyscraper,evergreen,2019-10-14T21:18:06.000Z
cbf5362060e69fd44eef754cf95a4431,2accidental,0.26,Blickets,False,100,tiger,tiger,2019-10-16T14:16:52.000Z
cbf5362060e69fd44eef754cf95a4431,2accidental,0.72,Daxes,True,100,tiger,tiger,2019-10-16T14:16:52.000Z
cbf5362060e69fd44eef754cf95a4431,2accidental,0.75,Feps,True,100,tiger,tiger,2019-10-16T14:16:52.000Z
fea359892f0449b8d1f32dfbd8132e35,accidental,0.88,Daxes,True,100,evergreen,evergreen,2019-10-14T21:01:22.000Z
fea359892f0449b8d1f32dfbd8132e35,accidental,0.88,Blickets,True,100,evergreen,evergreen,2019-10-14T21:01:22.000Z
fea359892f0449b8d1f32dfbd8132e35,accidental,0.9,Feps,True,100,evergreen,evergreen,2019-10-14T21:01:22.000Z
5e6c0f0c44fa7136b3a5de90a95cb301,pedageneric,1,Daxes,True,100,evergreen,evergreen,2019-10-14T20:02:15.000Z
5e6c0f0c44fa7136b3a5de90a95cb301,pedageneric,1,Feps,True,100,evergreen,evergreen,2019-10-14T20:02:15.000Z
5e6c0f0c44fa7136b3a5de90a95cb301,pedageneric,0.78,Blickets,True,100,evergreen,evergreen,2019-10-14T20:02:15.000Z
7ac027496c89792ccbfe768f58e4161c,2pedagogical,0.98,Daxes,True,100,tiger,tiger,2019-10-16T20:37:23.000Z
7ac027496c89792ccbfe768f58e4161c,2pedagogical,0.97,Blickets,True,100,tiger,tiger,2019-10-16T20:37:23.000Z
7ac027496c89792ccbfe768f58e4161c,2pedagogical,0.95,Feps,True,100,tiger,tiger,2019-10-16T20:37:23.000Z
2a3a774bbe86a83be07c2ce6ecf01c9b,pedagogical,0.95,Daxes,True,100,Evergreen,evergreen,2019-10-14T20:01:27.000Z
2a3a774bbe86a83be07c2ce6ecf01c9b,pedagogical,0.59,Blickets,True,100,Evergreen,evergreen,2019-10-14T20:01:27.000Z
2a3a774bbe86a83be07c2ce6ecf01c9b,pedagogical,0.49,Feps,True,100,Evergreen,evergreen,2019-10-14T20:01:27.000Z
de28801c8cfb5ea2f861bad0ac08aed3,accidental,0.64,Feps,True,100,tiger,tiger,2019-10-14T21:18:43.000Z
de28801c8cfb5ea2f861bad0ac08aed3,accidental,0.97,Daxes,True,100,tiger,tiger,2019-10-14T21:18:43.000Z
de28801c8cfb5ea2f861bad0ac08aed3,accidental,1,Blickets,True,100,tiger,tiger,2019-10-14T21:18:43.000Z
1c85e0a58257a9b516cdfebc0675f1a6,generic,1,Blickets,,100,tiger,tiger,2019-10-16T20:30:22.000Z
1c85e0a58257a9b516cdfebc0675f1a6,generic,0.62,Daxes,,100,tiger,tiger,2019-10-16T20:30:22.000Z
1c85e0a58257a9b516cdfebc0675f1a6,generic,0.9,Feps,,100,tiger,tiger,2019-10-16T20:30:22.000Z
219172aef827570aedc64fb58f7cc72d,2pedagogical,0.95,Blickets,True,100,tiger,tiger,2019-10-16T13:44:55.000Z
219172aef827570aedc64fb58f7cc72d,2pedagogical,0.96,Daxes,True,100,tiger,tiger,2019-10-16T13:44:55.000Z
219172aef827570aedc64fb58f7cc72d,2pedagogical,0.96,Feps,True,100,tiger,tiger,2019-10-16T13:44:55.000Z
559b65586c22322619c13d097b3cbcbb,generic,0.77,Daxes,,100,evergreen,evergreen,2019-10-15T00:32:43.000Z
559b65586c22322619c13d097b3cbcbb,generic,0.79,Feps,,100,evergreen,evergreen,2019-10-15T00:32:43.000Z
559b65586c22322619c13d097b3cbcbb,generic,0.88,Blickets,,100,evergreen,evergreen,2019-10-15T00:32:43.000Z
56fa903bda74c5ab4f7898c52a9fb341,2pedagogical,0.56,Daxes,False,100,tiger,tiger,2019-10-16T15:31:52.000Z
56fa903bda74c5ab4f7898c52a9fb341,2pedagogical,0.87,Blickets,False,100,tiger,tiger,2019-10-16T15:31:52.000Z
56fa903bda74c5ab4f7898c52a9fb341,2pedagogical,0.71,Feps,False,100,tiger,tiger,2019-10-16T15:31:52.000Z
ee0d7ec3ec8e7d78cd625d91b1f87c8a,3pedagogical,0.97,Feps,True,100,evergreen,evergreen,2019-10-17T13:48:37.000Z
ee0d7ec3ec8e7d78cd625d91b1f87c8a,3pedagogical,0.97,Daxes,True,100,evergreen,evergreen,2019-10-17T13:48:37.000Z
ee0d7ec3ec8e7d78cd625d91b1f87c8a,3pedagogical,0.97,Blickets,True,100,evergreen,evergreen,2019-10-17T13:48:37.000Z
38b7b1df45e0cd1503261ccbc03ce365,pedagogical,0.7,Feps,True,100,tiger,tiger,2019-10-14T20:39:53.000Z
38b7b1df45e0cd1503261ccbc03ce365,pedagogical,0.59,Daxes,True,100,tiger,tiger,2019-10-14T20:39:53.000Z
38b7b1df45e0cd1503261ccbc03ce365,pedagogical,0.7,Blickets,True,100,tiger,tiger,2019-10-14T20:39:53.000Z
482990d74a8087f2c755bf2782940ae4,2accidental,0.51,Feps,True,100,evergreen,evergreen,2019-10-16T21:19:07.000Z
482990d74a8087f2c755bf2782940ae4,2accidental,0.51,Blickets,True,100,evergreen,evergreen,2019-10-16T21:19:07.000Z
482990d74a8087f2c755bf2782940ae4,2accidental,0.5,Daxes,True,100,evergreen,evergreen,2019-10-16T21:19:07.000Z
df3af676f167171a8a1843af689c870f,accidental,0.72,Feps,True,100,evergreen,evergreen,2019-10-14T20:32:57.000Z
