workerid,proliferate.condition,agent,background,correct_answer,followup_name,grid_labels,item_name,item_presentation_condition,n_examples,object,options,prompt,property,response_type,show_generic,show_object,show_scene,slide_num,slider_label_l,slider_label_r,speaker,type,error
609,pedagogical-4,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
609,pedagogical-4,Elephant,7,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
609,pedagogical-4,Elephant,7,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
609,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
605,pedagogical-4,Sheep,8,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
605,pedagogical-4,Sheep,8,,,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
605,pedagogical-4,Sheep,8,,,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
605,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
605,pedagogical-4,,,wug,name_identification,"['nar', 'wug', 'vicket', 'yem', 'blus', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
605,pedagogical-4,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
605,pedagogical-4,Sheep,8,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
605,pedagogical-4,Sheep,8,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
605,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
662,pedagogical-4,Bear,5,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
662,pedagogical-4,Bear,5,,,,"['dax', 'daxes']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
662,pedagogical-4,Bear,5,,,,"['dax', 'daxes']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
662,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another dax. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
662,pedagogical-4,,,dax,name_identification,"['dax', 'blus', 'vicket', 'nar', 'yem', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
662,pedagogical-4,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
662,pedagogical-4,Bear,5,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
662,pedagogical-4,Bear,5,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
662,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
517,pedagogical-4,Monkey,9,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
517,pedagogical-4,Monkey,9,,,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
517,pedagogical-4,Monkey,9,,,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
517,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
517,pedagogical-4,,,fep,name_identification,"['zobby', 'vicket', 'blus', 'yem', 'fep', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
517,pedagogical-4,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
517,pedagogical-4,Monkey,9,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
517,pedagogical-4,Monkey,9,been_while,character_arrival,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
517,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
588,pedagogical-4,Sheep,7,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
588,pedagogical-4,Sheep,7,,,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
588,pedagogical-4,Sheep,7,,,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
588,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
588,pedagogical-4,,,wug,name_identification,"['vicket', 'blus', 'yem', 'wug', 'zobby', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
588,pedagogical-4,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
588,pedagogical-4,Sheep,7,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
588,pedagogical-4,Sheep,7,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
588,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
633,pedagogical-4,Bear,2,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
633,pedagogical-4,Bear,2,,,,"['fep', 'feps']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
633,pedagogical-4,Bear,2,,,,"['fep', 'feps']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
633,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another fep. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
633,pedagogical-4,,,fep,name_identification,"['fep', 'vicket', 'blus', 'zobby', 'yem', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
633,pedagogical-4,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
633,pedagogical-4,Bear,2,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
633,pedagogical-4,Bear,2,been_while,character_arrival,,"['fep', 'feps']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
633,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
537,pedagogical-4,Sheep,7,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
537,pedagogical-4,Sheep,7,,,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,mh,object_encounter,
537,pedagogical-4,Sheep,7,,,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,mh,object_property,
537,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
537,pedagogical-4,,,wug,name_identification,"['blus', 'zobby', 'wug', 'vicket', 'nar', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
537,pedagogical-4,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
537,pedagogical-4,Sheep,7,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
537,pedagogical-4,Sheep,7,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
537,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
547,pedagogical-4,Sheep,1,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
547,pedagogical-4,Sheep,1,,,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,sb,object_encounter,
547,pedagogical-4,Sheep,1,,,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,sb,object_property,
547,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
547,pedagogical-4,,,wug,name_identification,"['nar', 'vicket', 'wug', 'yem', 'blus', 'zobby']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
547,pedagogical-4,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
547,pedagogical-4,Sheep,1,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
547,pedagogical-4,Sheep,1,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
547,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
562,pedagogical-4,Sheep,5,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
562,pedagogical-4,Sheep,5,,,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
562,pedagogical-4,Sheep,5,,,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
562,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
562,pedagogical-4,,,dax,name_identification,"['dax', 'zobby', 'blus', 'vicket', 'yem', 'nar']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
562,pedagogical-4,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
562,pedagogical-4,Sheep,5,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
562,pedagogical-4,Sheep,5,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
562,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
601,pedagogical-4,Dog,6,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
601,pedagogical-4,Dog,6,,,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,mh,object_encounter,
601,pedagogical-4,Dog,6,,,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,mh,object_property,
601,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
601,pedagogical-4,,,dax,name_identification,"['nar', 'dax', 'zobby', 'blus', 'vicket', 'yem']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
601,pedagogical-4,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
601,pedagogical-4,Dog,6,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
601,pedagogical-4,Dog,6,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
601,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
533,pedagogical-4,Sheep,4,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
533,pedagogical-4,Sheep,4,,,,"['dax', 'daxes']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
533,pedagogical-4,Sheep,4,,,,"['dax', 'daxes']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
533,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another dax. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
533,pedagogical-4,,,dax,name_identification,"['zobby', 'nar', 'vicket', 'blus', 'yem', 'dax']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
533,pedagogical-4,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
533,pedagogical-4,Sheep,4,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
533,pedagogical-4,Sheep,4,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
533,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
521,pedagogical-4,Bear,10,,,,,pedagogical,,,,,,,,,,1,,,mh,agent_intro,
521,pedagogical-4,Bear,10,,,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,mh,object_encounter,
521,pedagogical-4,Bear,10,,,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,mh,object_property,
521,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another wug. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
521,pedagogical-4,,,wug,name_identification,"['wug', 'yem', 'nar', 'vicket', 'zobby', 'blus']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
521,pedagogical-4,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
521,pedagogical-4,Bear,10,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
521,pedagogical-4,Bear,10,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
521,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
658,pedagogical-4,Tiger,5,,,,,pedagogical,,,,,,,,,,1,,,sb,agent_intro,
658,pedagogical-4,Tiger,5,,,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,sb,object_encounter,
658,pedagogical-4,Tiger,5,,,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,sb,object_property,
658,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another fep. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
658,pedagogical-4,,,fep,name_identification,"['zobby', 'blus', 'yem', 'nar', 'fep', 'vicket']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
658,pedagogical-4,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
658,pedagogical-4,Tiger,5,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
658,pedagogical-4,Tiger,5,been_while,character_arrival,,"['fep', 'feps']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
658,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
645,pedagogical-4,Dog,1,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
645,pedagogical-4,Dog,1,,,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,2,,,tg,object_encounter,
645,pedagogical-4,Dog,1,,,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']",,,,,,,,3,,,tg,object_property,
645,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another dax. What are the chances that it has green feathers?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
645,pedagogical-4,,,dax,name_identification,"['yem', 'nar', 'zobby', 'blus', 'vicket', 'dax']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
645,pedagogical-4,,,NA,generic_endorsement,,"['dax', 'daxes']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,green feathers,mc,True,,False,6,,,,followup,
645,pedagogical-4,Dog,1,NA,perceived_character_knowledge,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that daxes could have green feathers before you observed it together?,,mc,False,True,True,7,,,,followup,
645,pedagogical-4,Dog,1,been_while,character_arrival,,"['dax', 'daxes']",pedagogical,4,"['bird', 'bird02', 'green feathers']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
645,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
570,pedagogical-4,Elephant,2,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
570,pedagogical-4,Elephant,2,,,,"['fep', 'feps']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,2,,,tg,object_encounter,
570,pedagogical-4,Elephant,2,,,,"['fep', 'feps']",pedagogical,4,"['flower', 'flower01', 'purple petals']",,,,,,,,3,,,tg,object_property,
570,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another fep. What are the chances that it has purple petals?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
570,pedagogical-4,,,fep,name_identification,"['fep', 'zobby', 'yem', 'nar', 'vicket', 'blus']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
570,pedagogical-4,,,NA,generic_endorsement,,"['fep', 'feps']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,purple petals,mc,True,,False,6,,,,followup,
570,pedagogical-4,Elephant,2,NA,perceived_character_knowledge,,"['fep', 'feps']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that feps could have purple petals before you observed it together?,,mc,False,True,True,7,,,,followup,
570,pedagogical-4,Elephant,2,been_while,character_arrival,,"['fep', 'feps']",pedagogical,4,"['flower', 'flower01', 'purple petals']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
570,pedagogical-4,,,NA,freeform_followup,,,pedagogical,,,,"In the text box below, please describe briefly what happened in this experiment.",,freeform,False,,False,9,,,,followup,
580,pedagogical-4,Sheep,9,,,,,pedagogical,,,,,,,,,,1,,,tg,agent_intro,
580,pedagogical-4,Sheep,9,,,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,2,,,tg,object_encounter,
580,pedagogical-4,Sheep,9,,,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']",,,,,,,,3,,,tg,object_property,
580,pedagogical-4,,,NA,predicted_probability,,,pedagogical,4,,,Imagine that you come across another wug. What are the chances that it squeaks?,,slider,False,,False,4,0% (impossible),100% (certain),,followup,
580,pedagogical-4,,,wug,name_identification,"['vicket', 'nar', 'blus', 'zobby', 'yem', 'wug']",,pedagogical,,,,What is the name of the item you learned about? Please select its name from the options below.,,grid,False,,False,5,,,,followup,
580,pedagogical-4,,,NA,generic_endorsement,,"['wug', 'wugs']",pedagogical,,,"[['Yes', 'yes'], ['No', 'no']]",Would you say the following is true?,squeaking,mc,True,,False,6,,,,followup,
580,pedagogical-4,Sheep,9,NA,perceived_character_knowledge,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['Yes', 'yes'], ['No', 'no']]",Please refer to the image below. Did this character know that wugs could squeak before you observed it together?,,mc,False,True,True,7,,,,followup,
580,pedagogical-4,Sheep,9,been_while,character_arrival,,"['wug', 'wugs']",pedagogical,4,"['artifact', 'artifact01', 'squeaking']","[['This character is a new researcher who just arrived here', 'just_arrived'], ['This character has been doing research on this planet for a while', 'been_while']]","Please refer to the image below. Is this character a new researcher who just arrived here, or have they been doing research on this planet for a while?",,mc,False,False,True,8,,,,followup,
